tripId,city,vehicleType,distanceKm,durationMinutes,timeOfDay,dayOfWeek,trafficLevel,weatherCondition,baseFare,perKmRate,perMinuteRate,surgeMultiplier,quotedFare,expectedFare,overchargePercentage,fareStatus,datasetSource
synthetic-007012,Madurai,AUTO,4.74,15,MORNING,SATURDAY,NORMAL,HOT,30,12,0,1.3,121.0,112.94,7.13,FAIR,synthetic
synthetic-007013,Chennai,BUS,6.53,13,MORNING,WEEKDAY,NORMAL,RAIN,10,2,0,1.2,27.0,27.67,-2.43,FAIR,synthetic
synthetic-007014,Madurai,AUTO,9.97,34,NIGHT,SUNDAY,NORMAL,RAIN,30,12,0,1.0,261.0,149.64,74.42,OVERCHARGED,synthetic
synthetic-007015,Chennai,BIKE_TAXI,13.88,41,EVENING,SATURDAY,NORMAL,COLD,20,8,0,1.0,137.0,131.04,4.55,FAIR,synthetic
synthetic-007016,Chennai,TAXI,20.66,43,NIGHT,SATURDAY,HIGH,COLD,50,18,0,1.0,363.0,421.88,-13.96,FAIR,synthetic
synthetic-007017,Chennai,BIKE_TAXI,5.09,21,EVENING,SUNDAY,LOW,HOT,20,8,0,1.0,63.0,60.72,3.75,FAIR,synthetic
synthetic-007018,Bengaluru,TAXI,10.1,34,EVENING,SATURDAY,NORMAL,HOT,50,18,0,1.0,246.0,231.8,6.13,FAIR,synthetic
synthetic-007019,Coimbatore,AUTO,15.29,39,EVENING,WEEKDAY,NORMAL,RAIN,30,12,0,1.2,269.0,256.18,5.01,FAIR,synthetic
synthetic-007020,Bengaluru,BUS,9.9,15,EVENING,WEEKDAY,LOW,RAIN,10,2,0,1.3,69.0,38.74,78.11,OVERCHARGED,synthetic
synthetic-007021,Coimbatore,TAXI,19.63,54,MORNING,SUNDAY,LOW,RAIN,50,18,0,1.0,407.0,403.34,0.91,FAIR,synthetic
synthetic-007022,Madurai,BUS,5.01,11,DAY,WEEKDAY,LOW,RAIN,10,2,0,1.2,28.0,24.02,16.55,SLIGHTLY_HIGH,synthetic
synthetic-007023,Bengaluru,AUTO,15.84,45,NIGHT,WEEKDAY,NORMAL,CLEAR,30,12,0,1.0,202.0,220.08,-8.22,FAIR,synthetic
synthetic-007024,Chennai,BUS,10.54,34,NIGHT,SATURDAY,LOW,RAIN,10,2,0,1.2,34.0,37.3,-8.84,FAIR,synthetic
synthetic-007025,Bengaluru,TAXI,4.83,16,DAY,WEEKDAY,NORMAL,COLD,50,18,0,1.3,185.0,178.02,3.92,FAIR,synthetic
synthetic-007026,Bengaluru,BUS,7.83,12,NIGHT,WEEKDAY,HIGH,RAIN,10,2,0,1.0,22.0,25.66,-14.26,FAIR,synthetic
synthetic-007027,Chennai,BIKE_TAXI,7.87,16,EVENING,SUNDAY,NORMAL,HOT,20,8,0,1.2,90.0,99.55,-9.59,FAIR,synthetic
synthetic-007028,Coimbatore,TAXI,11.42,20,NIGHT,WEEKDAY,NORMAL,CLEAR,50,18,0,1.0,292.0,255.56,14.26,SLIGHTLY_HIGH,synthetic
synthetic-007029,Coimbatore,TAXI,9.61,23,EVENING,SATURDAY,HIGH,RAIN,50,18,0,1.0,202.0,222.98,-9.41,FAIR,synthetic
synthetic-007030,Coimbatore,BIKE_TAXI,21.76,58,EVENING,SUNDAY,HIGH,COLD,20,8,0,1.0,207.0,194.08,6.66,FAIR,synthetic
synthetic-007031,Madurai,BUS,18.05,53,NIGHT,WEEKDAY,LOW,RAIN,10,2,0,1.0,46.0,46.1,-0.22,FAIR,synthetic
synthetic-007032,Madurai,BIKE_TAXI,20.83,39,NIGHT,WEEKDAY,HIGH,RAIN,20,8,0,1.0,192.0,186.64,2.87,FAIR,synthetic
synthetic-007033,Madurai,TAXI,15.22,53,MORNING,SATURDAY,LOW,CLEAR,50,18,0,1.3,447.0,421.15,6.14,FAIR,synthetic
synthetic-007034,Coimbatore,AUTO,17.53,36,EVENING,SUNDAY,NORMAL,HOT,30,12,0,1.0,289.0,240.36,20.24,SLIGHTLY_HIGH,synthetic
synthetic-007035,Chennai,AUTO,9.57,13,NIGHT,SUNDAY,HIGH,CLEAR,30,12,0,1.0,168.9863686020583,144.84,16.67,SLIGHTLY_HIGH,synthetic
synthetic-007036,Bengaluru,TAXI,9.55,26,NIGHT,WEEKDAY,LOW,CLEAR,50,18,0,1.0,252.0,221.9,13.56,SLIGHTLY_HIGH,synthetic
synthetic-007037,Bengaluru,BUS,11.97,26,EVENING,SATURDAY,HIGH,HOT,10,2,0,1.3,92.0,44.12,108.51,OVERCHARGED,synthetic
synthetic-007038,Bengaluru,BIKE_TAXI,14.27,44,NIGHT,SUNDAY,LOW,COLD,20,8,0,1.0,141.0,134.16,5.1,FAIR,synthetic
synthetic-007039,Chennai,TAXI,17.01,42,EVENING,SUNDAY,HIGH,RAIN,50,18,0,1.0,359.0,356.18,0.79,FAIR,synthetic
synthetic-007040,Bengaluru,BUS,11.1,27,MORNING,SUNDAY,NORMAL,RAIN,10,2,0,1.2,35.0,38.64,-9.42,FAIR,synthetic
synthetic-007041,Coimbatore,AUTO,11.24,26,MORNING,WEEKDAY,LOW,HOT,30,12,0,1.0,159.0,164.88,-3.57,FAIR,synthetic
synthetic-007042,Coimbatore,BUS,16.75,37,DAY,WEEKDAY,LOW,HOT,10,2,0,1.0,59.0,43.5,35.63,OVERCHARGED,synthetic
synthetic-007043,Madurai,AUTO,20.23,64,MORNING,SUNDAY,NORMAL,COLD,30,12,0,1.1,552.0,300.04,83.98,OVERCHARGED,synthetic
synthetic-007044,Bengaluru,TAXI,4.1,15,DAY,SATURDAY,NORMAL,RAIN,50,18,0,1.5,163.0,185.7,-12.22,FAIR,synthetic
synthetic-007045,Madurai,BUS,19.1,43,NIGHT,SATURDAY,LOW,RAIN,10,2,0,1.2,56.0,57.84,-3.18,FAIR,synthetic
synthetic-007046,Chennai,BUS,12.0,32,NIGHT,SATURDAY,LOW,CLEAR,10,2,0,1.0,35.0,34.0,2.94,FAIR,synthetic
synthetic-007047,Coimbatore,TAXI,14.05,45,EVENING,SATURDAY,NORMAL,HOT,50,18,0,1.0,286.0,302.9,-5.58,FAIR,synthetic
synthetic-007048,Chennai,BIKE_TAXI,7.49,12,EVENING,WEEKDAY,LOW,RAIN,20,8,0,1.0,82.0,79.92,2.6,FAIR,synthetic
synthetic-007049,Coimbatore,BUS,10.44,29,EVENING,SATURDAY,HIGH,RAIN,10,2,0,1.1,70.0,33.97,106.08,OVERCHARGED,synthetic
synthetic-007050,Bengaluru,BIKE_TAXI,15.8,45,EVENING,WEEKDAY,LOW,CLEAR,20,8,0,1.0,188.0,146.4,28.42,SLIGHTLY_HIGH,synthetic
synthetic-007051,Madurai,BIKE_TAXI,13.78,43,NIGHT,WEEKDAY,NORMAL,COLD,20,8,0,1.0,114.0,130.24,-12.47,FAIR,synthetic
synthetic-007052,Chennai,AUTO,11.95,38,EVENING,SATURDAY,LOW,CLEAR,30,12,0,1.1,188.0,190.74,-1.44,FAIR,synthetic
synthetic-007053,Coimbatore,AUTO,20.81,65,EVENING,WEEKDAY,NORMAL,HOT,30,12,0,1.0,350.0,279.72,25.13,SLIGHTLY_HIGH,synthetic
synthetic-007054,Madurai,BIKE_TAXI,9.3,33,EVENING,SUNDAY,LOW,RAIN,20,8,0,1.0,99.0,94.4,4.87,FAIR,synthetic
synthetic-007055,Chennai,BIKE_TAXI,11.96,35,DAY,SATURDAY,LOW,COLD,20,8,0,1.0,115.0,115.68,-0.59,FAIR,synthetic
synthetic-007056,Bengaluru,AUTO,15.85,42,EVENING,WEEKDAY,LOW,CLEAR,30,12,0,1.1,260.0,242.22,7.34,FAIR,synthetic
synthetic-007057,Chennai,BUS,21.91,69,DAY,WEEKDAY,LOW,CLEAR,10,2,0,1.1,53.0,59.2,-10.48,FAIR,synthetic
synthetic-007058,Madurai,BIKE_TAXI,2.0,10,DAY,SUNDAY,NORMAL,CLEAR,20,8,0,1.2,40.0,43.2,-7.41,FAIR,synthetic
synthetic-007059,Chennai,AUTO,21.2,40,NIGHT,SATURDAY,NORMAL,COLD,30,12,0,1.3,626.0,369.72,69.32,OVERCHARGED,synthetic
synthetic-007060,Bengaluru,AUTO,16.75,42,MORNING,SATURDAY,NORMAL,COLD,30,12,0,1.0,205.0,231.0,-11.26,FAIR,synthetic
synthetic-007061,Coimbatore,AUTO,19.04,41,EVENING,WEEKDAY,HIGH,COLD,30,12,0,1.5,383.0,387.72,-1.22,FAIR,synthetic
synthetic-007062,Chennai,TAXI,17.84,41,NIGHT,SUNDAY,LOW,RAIN,50,18,0,1.0,376.0,371.12,1.31,FAIR,synthetic
synthetic-007063,Madurai,BUS,2.51,3,NIGHT,WEEKDAY,LOW,RAIN,10,2,0,1.0,18.0,15.02,19.84,SLIGHTLY_HIGH,synthetic
synthetic-007064,Madurai,BUS,15.15,34,NIGHT,SATURDAY,NORMAL,CLEAR,10,2,0,1.5,55.0,60.45,-9.02,FAIR,synthetic
synthetic-007065,Chennai,BUS,16.26,43,EVENING,WEEKDAY,NORMAL,HOT,10,2,0,1.0,52.0,42.52,22.3,SLIGHTLY_HIGH,synthetic
synthetic-007066,Bengaluru,BUS,4.57,12,DAY,SATURDAY,NORMAL,RAIN,10,2,0,1.0,22.0,19.14,14.94,SLIGHTLY_HIGH,synthetic
synthetic-007067,Chennai,AUTO,10.16,24,EVENING,WEEKDAY,NORMAL,RAIN,30,12,0,1.0,162.0,151.92,6.64,FAIR,synthetic
synthetic-007068,Bengaluru,AUTO,10.21,32,MORNING,WEEKDAY,LOW,COLD,30,12,0,1.0,191.0,152.52,25.23,SLIGHTLY_HIGH,synthetic
synthetic-007069,Madurai,AUTO,10.44,28,EVENING,WEEKDAY,NORMAL,COLD,30,12,0,1.0,205.0,155.28,32.02,OVERCHARGED,synthetic
synthetic-007070,Madurai,BUS,20.27,35,EVENING,SUNDAY,NORMAL,RAIN,10,2,0,1.0,74.0,50.54,46.42,OVERCHARGED,synthetic
synthetic-007071,Bengaluru,TAXI,19.14,50,EVENING,SUNDAY,HIGH,HOT,50,18,0,1.0,377.0,394.52,-4.44,FAIR,synthetic
synthetic-007072,Madurai,TAXI,16.68,31,NIGHT,SUNDAY,NORMAL,HOT,50,18,0,1.5,470.0,525.36,-10.54,FAIR,synthetic
synthetic-007073,Bengaluru,BUS,19.23,46,MORNING,WEEKDAY,HIGH,RAIN,10,2,0,1.2,54.0,58.15,-7.14,FAIR,synthetic
synthetic-007074,Madurai,TAXI,21.12,66,NIGHT,SUNDAY,HIGH,RAIN,50,18,0,1.0,817.0,430.16,89.93,OVERCHARGED,synthetic
synthetic-007075,Coimbatore,AUTO,5.15,17,DAY,WEEKDAY,LOW,RAIN,30,12,0,1.5,142.0,137.7,3.12,FAIR,synthetic
synthetic-007076,Bengaluru,BIKE_TAXI,14.23,40,MORNING,WEEKDAY,NORMAL,CLEAR,20,8,0,1.0,133.0,133.84,-0.63,FAIR,synthetic
synthetic-007077,Coimbatore,AUTO,10.34,24,NIGHT,SATURDAY,NORMAL,CLEAR,30,12,0,1.1,174.0,169.49,2.66,FAIR,synthetic
synthetic-007078,Bengaluru,TAXI,2.85,4,DAY,SATURDAY,LOW,RAIN,50,18,0,1.0,108.0,101.3,6.61,FAIR,synthetic
synthetic-007079,Chennai,AUTO,9.85,34,MORNING,WEEKDAY,LOW,CLEAR,30,12,0,1.0,129.0,148.2,-12.96,FAIR,synthetic
synthetic-007080,Madurai,AUTO,21.53,43,MORNING,SUNDAY,HIGH,HOT,30,12,0,1.0,298.0,288.36,3.34,FAIR,synthetic
synthetic-007081,Coimbatore,BIKE_TAXI,13.06,37,DAY,SUNDAY,NORMAL,RAIN,20,8,0,1.0,124.0,124.48,-0.39,FAIR,synthetic
synthetic-007082,Madurai,AUTO,5.01,6,NIGHT,SATURDAY,NORMAL,RAIN,30,12,0,1.0,77.0,90.12,-14.56,FAIR,synthetic
synthetic-007083,Bengaluru,BIKE_TAXI,7.93,22,DAY,SUNDAY,HIGH,COLD,20,8,0,1.0,156.0,83.44,86.96,OVERCHARGED,synthetic
synthetic-007084,Bengaluru,AUTO,6.76,17,MORNING,WEEKDAY,LOW,CLEAR,30,12,0,1.0,114.0,111.12,2.59,FAIR,synthetic
synthetic-007085,Madurai,AUTO,3.74,3,EVENING,WEEKDAY,HIGH,HOT,30,12,0,1.0,75.0,74.88,0.16,FAIR,synthetic
synthetic-007086,Bengaluru,BUS,4.48,3,EVENING,SATURDAY,NORMAL,HOT,10,2,0,1.0,20.0,18.96,5.49,FAIR,synthetic
synthetic-007087,Madurai,BUS,10.22,31,EVENING,WEEKDAY,LOW,HOT,10,2,0,1.5,68.0,45.66,48.93,OVERCHARGED,synthetic
synthetic-007088,Chennai,BUS,2.37,9,EVENING,WEEKDAY,NORMAL,HOT,10,2,0,1.0,15.0,14.74,1.76,FAIR,synthetic
synthetic-007089,Bengaluru,TAXI,15.76,39,EVENING,SATURDAY,LOW,COLD,50,18,0,1.2,702.0,400.42,75.32,OVERCHARGED,synthetic
synthetic-007090,Madurai,BUS,2.48,6,EVENING,SATURDAY,NORMAL,COLD,10,2,0,1.0,18.0,14.96,20.32,SLIGHTLY_HIGH,synthetic
synthetic-007091,Madurai,BIKE_TAXI,6.89,16,EVENING,WEEKDAY,LOW,COLD,20,8,0,1.0,92.0,75.12,22.47,SLIGHTLY_HIGH,synthetic
synthetic-007092,Madurai,BUS,15.33,50,MORNING,SUNDAY,HIGH,COLD,10,2,0,1.0,50.17020585328254,40.66,23.39,SLIGHTLY_HIGH,synthetic
synthetic-007093,Madurai,TAXI,12.47,37,EVENING,SUNDAY,HIGH,COLD,50,18,0,1.5,433.0,411.69,5.18,FAIR,synthetic
synthetic-007094,Bengaluru,TAXI,1.56,10,NIGHT,SUNDAY,NORMAL,RAIN,50,18,0,1.0,79.0,80.0,-1.25,FAIR,synthetic
synthetic-007095,Bengaluru,TAXI,21.47,47,EVENING,WEEKDAY,NORMAL,CLEAR,50,18,0,1.0,579.0,436.46,32.66,OVERCHARGED,synthetic
synthetic-007096,Coimbatore,AUTO,10.42,18,MORNING,SATURDAY,LOW,HOT,30,12,0,1.0,151.0,155.04,-2.61,FAIR,synthetic
synthetic-007097,Coimbatore,BIKE_TAXI,5.39,6,MORNING,WEEKDAY,LOW,HOT,20,8,0,1.0,137.0,63.12,117.05,OVERCHARGED,synthetic
synthetic-007098,Madurai,AUTO,18.04,57,DAY,SATURDAY,NORMAL,RAIN,30,12,0,1.2,255.0,295.78,-13.79,FAIR,synthetic
synthetic-007099,Bengaluru,TAXI,19.04,36,EVENING,SATURDAY,LOW,HOT,50,18,0,1.0,727.0,392.72,85.12,OVERCHARGED,synthetic
synthetic-007100,Bengaluru,BUS,17.69,56,MORNING,SATURDAY,NORMAL,HOT,10,2,0,1.0,47.0,45.38,3.57,FAIR,synthetic
synthetic-007101,Madurai,BUS,2.54,3,NIGHT,SUNDAY,NORMAL,HOT,10,2,0,1.2,18.0,18.1,-0.53,FAIR,synthetic
synthetic-007102,Chennai,AUTO,10.11,37,DAY,WEEKDAY,LOW,CLEAR,30,12,0,1.0,145.0,151.32,-4.18,FAIR,synthetic
synthetic-007103,Coimbatore,BUS,5.61,6,DAY,WEEKDAY,LOW,COLD,10,2,0,1.0,19.0,21.22,-10.46,FAIR,synthetic
synthetic-007104,Coimbatore,AUTO,3.01,5,DAY,SUNDAY,NORMAL,CLEAR,30,12,0,1.0,71.0,66.12,7.38,FAIR,synthetic
synthetic-007105,Chennai,AUTO,7.31,19,MORNING,WEEKDAY,LOW,COLD,30,12,0,1.0,230.0,117.72,95.38,OVERCHARGED,synthetic
synthetic-007106,Bengaluru,TAXI,1.83,3,NIGHT,SATURDAY,HIGH,HOT,50,18,0,1.0,80.0,82.94,-3.54,FAIR,synthetic
synthetic-007107,Bengaluru,AUTO,14.89,36,MORNING,WEEKDAY,LOW,COLD,30,12,0,1.0,195.0,208.68,-6.56,FAIR,synthetic
synthetic-007108,Coimbatore,BIKE_TAXI,15.09,45,EVENING,WEEKDAY,HIGH,CLEAR,20,8,0,1.0,226.0,140.72,60.6,OVERCHARGED,synthetic
synthetic-007109,Madurai,BIKE_TAXI,7.22,8,MORNING,SUNDAY,HIGH,COLD,20,8,0,1.0,91.0,77.76,17.03,SLIGHTLY_HIGH,synthetic
synthetic-007110,Coimbatore,BUS,19.03,37,DAY,SATURDAY,LOW,RAIN,10,2,0,1.0,44.0,48.06,-8.45,FAIR,synthetic
synthetic-007111,Coimbatore,BUS,15.96,34,NIGHT,SATURDAY,HIGH,HOT,10,2,0,1.5,107.0,62.88,70.17,OVERCHARGED,synthetic
synthetic-007112,Bengaluru,BUS,3.4,12,MORNING,WEEKDAY,LOW,CLEAR,10,2,0,1.1,17.0,18.48,-8.01,FAIR,synthetic
synthetic-007113,Madurai,BIKE_TAXI,18.76,35,EVENING,WEEKDAY,LOW,RAIN,20,8,0,1.0,151.0,170.08,-11.22,FAIR,synthetic
synthetic-007114,Madurai,AUTO,12.71,34,MORNING,SUNDAY,NORMAL,HOT,30,12,0,1.0,156.0,182.52,-14.53,FAIR,synthetic
synthetic-007115,Madurai,BIKE_TAXI,8.89,27,DAY,SATURDAY,NORMAL,RAIN,20,8,0,1.0,104.0,91.12,14.14,SLIGHTLY_HIGH,synthetic
synthetic-007116,Coimbatore,AUTO,16.11,32,EVENING,WEEKDAY,LOW,COLD,30,12,0,1.0,200.0,223.32,-10.44,FAIR,synthetic
synthetic-007117,Madurai,BIKE_TAXI,7.09,31,DAY,WEEKDAY,LOW,HOT,20,8,0,1.2,93.0,92.06,1.02,FAIR,synthetic
synthetic-007118,Madurai,BUS,1.73,3,NIGHT,SUNDAY,NORMAL,CLEAR,10,2,0,1.0,16.0,13.46,18.87,SLIGHTLY_HIGH,synthetic
synthetic-007119,Coimbatore,BIKE_TAXI,4.88,10,NIGHT,WEEKDAY,NORMAL,CLEAR,20,8,0,1.0,125.0,59.04,111.72,OVERCHARGED,synthetic
synthetic-007120,Coimbatore,BUS,19.6,63,EVENING,SUNDAY,NORMAL,CLEAR,10,2,0,1.0,68.0,49.2,38.21,OVERCHARGED,synthetic
synthetic-007121,Madurai,TAXI,19.33,42,MORNING,WEEKDAY,NORMAL,CLEAR,50,18,0,1.5,600.0,596.91,0.52,FAIR,synthetic
synthetic-007122,Madurai,TAXI,2.97,6,NIGHT,WEEKDAY,HIGH,COLD,50,18,0,1.1,107.0,113.81,-5.98,FAIR,synthetic
synthetic-007123,Madurai,TAXI,21.23,57,NIGHT,SATURDAY,NORMAL,HOT,50,18,0,1.2,552.0,518.57,6.45,FAIR,synthetic
synthetic-007124,Chennai,BIKE_TAXI,3.92,12,EVENING,WEEKDAY,NORMAL,HOT,20,8,0,1.0,51.0,51.36,-0.7,FAIR,synthetic
synthetic-007125,Bengaluru,AUTO,16.61,50,EVENING,SATURDAY,LOW,COLD,30,12,0,1.2,295.0,275.18,7.2,FAIR,synthetic
synthetic-007126,Coimbatore,TAXI,1.62,7,DAY,WEEKDAY,NORMAL,COLD,50,18,0,1.2,82.0,94.99,-13.68,FAIR,synthetic
synthetic-007127,Bengaluru,TAXI,7.55,23,EVENING,SUNDAY,LOW,COLD,50,18,0,1.1,317.0,204.49,55.02,OVERCHARGED,synthetic
synthetic-007128,Madurai,BIKE_TAXI,4.84,11,EVENING,SUNDAY,LOW,RAIN,20,8,0,1.0,66.0,58.72,12.4,SLIGHTLY_HIGH,synthetic
synthetic-007129,Coimbatore,BIKE_TAXI,19.07,54,MORNING,WEEKDAY,HIGH,COLD,20,8,0,1.0,151.0,172.56,-12.49,FAIR,synthetic
synthetic-007130,Bengaluru,BIKE_TAXI,21.28,45,MORNING,SUNDAY,LOW,HOT,20,8,0,1.0,211.0,190.24,10.91,SLIGHTLY_HIGH,synthetic
synthetic-007131,Madurai,BUS,9.88,23,EVENING,SATURDAY,HIGH,CLEAR,10,2,0,1.0,31.0,29.76,4.17,FAIR,synthetic
synthetic-007132,Madurai,BIKE_TAXI,10.67,29,DAY,SATURDAY,NORMAL,HOT,20,8,0,1.0,160.0,105.36,51.86,OVERCHARGED,synthetic
synthetic-007133,Coimbatore,BUS,16.66,39,EVENING,SATURDAY,LOW,HOT,10,2,0,1.0,42.0,43.32,-3.05,FAIR,synthetic
synthetic-007134,Coimbatore,BUS,7.95,22,EVENING,SUNDAY,LOW,RAIN,10,2,0,1.2,38.0,31.08,22.27,SLIGHTLY_HIGH,synthetic
synthetic-007135,Chennai,BIKE_TAXI,21.89,52,DAY,WEEKDAY,LOW,CLEAR,20,8,0,1.0,173.0,195.12,-11.34,FAIR,synthetic
synthetic-007136,Coimbatore,BUS,4.94,15,NIGHT,SATURDAY,HIGH,COLD,10,2,0,1.0,19.0,19.88,-4.43,FAIR,synthetic
synthetic-007137,Coimbatore,AUTO,18.54,55,EVENING,SATURDAY,NORMAL,CLEAR,30,12,0,1.0,236.0,252.48,-6.53,FAIR,synthetic
synthetic-007138,Bengaluru,BUS,19.98,51,EVENING,SUNDAY,LOW,HOT,10,2,0,1.0,70.0,49.96,40.11,OVERCHARGED,synthetic
synthetic-007139,Chennai,BUS,5.19,16,MORNING,SATURDAY,LOW,COLD,10,2,0,1.0,19.0,20.38,-6.77,FAIR,synthetic
synthetic-007140,Coimbatore,BIKE_TAXI,9.65,25,MORNING,WEEKDAY,HIGH,HOT,20,8,0,1.1,110.0,106.92,2.88,FAIR,synthetic
synthetic-007141,Chennai,BIKE_TAXI,10.03,21,DAY,SUNDAY,NORMAL,COLD,20,8,0,1.1,117.0,110.26,6.11,FAIR,synthetic
synthetic-007142,Madurai,BUS,11.13,38,DAY,SUNDAY,HIGH,HOT,10,2,0,1.3,49.0,41.94,16.84,SLIGHTLY_HIGH,synthetic
synthetic-007143,Bengaluru,BIKE_TAXI,13.26,27,MORNING,WEEKDAY,LOW,RAIN,20,8,0,1.0,133.0,126.08,5.49,FAIR,synthetic
synthetic-007144,Bengaluru,AUTO,13.31,29,NIGHT,WEEKDAY,NORMAL,RAIN,30,12,0,1.0,176.0,189.72,-7.23,FAIR,synthetic
synthetic-007145,Coimbatore,TAXI,3.17,3,DAY,WEEKDAY,HIGH,RAIN,50,18,0,1.0,95.0,107.06,-11.26,FAIR,synthetic
synthetic-007146,Chennai,AUTO,14.18,31,EVENING,SUNDAY,LOW,COLD,30,12,0,1.0,201.0,200.16,0.42,FAIR,synthetic
synthetic-007147,Chennai,BIKE_TAXI,3.6,12,NIGHT,SUNDAY,NORMAL,RAIN,20,8,0,1.0,43.0,48.8,-11.89,FAIR,synthetic
synthetic-007148,Bengaluru,AUTO,4.99,16,MORNING,SATURDAY,HIGH,RAIN,30,12,0,1.3,100.0,116.84,-14.42,FAIR,synthetic
synthetic-007149,Coimbatore,BIKE_TAXI,15.48,35,EVENING,WEEKDAY,NORMAL,CLEAR,20,8,0,1.0,147.0,143.84,2.2,FAIR,synthetic
synthetic-007150,Madurai,BIKE_TAXI,5.03,12,DAY,SATURDAY,NORMAL,COLD,20,8,0,1.0,84.0,60.24,39.44,OVERCHARGED,synthetic
synthetic-007151,Bengaluru,TAXI,1.11,4,EVENING,WEEKDAY,LOW,CLEAR,50,18,0,1.0,111.0,80.0,38.75,OVERCHARGED,synthetic
synthetic-007152,Madurai,TAXI,10.74,36,EVENING,SUNDAY,HIGH,CLEAR,50,18,0,1.0,213.0,243.32,-12.46,FAIR,synthetic
synthetic-007153,Madurai,BUS,8.53,31,NIGHT,SUNDAY,NORMAL,COLD,10,2,0,1.0,59.0,27.06,118.03,OVERCHARGED,synthetic
synthetic-007154,Madurai,BIKE_TAXI,18.51,39,NIGHT,SUNDAY,NORMAL,HOT,20,8,0,1.5,228.0,252.12,-9.57,FAIR,synthetic
synthetic-007155,Chennai,BIKE_TAXI,1.27,3,EVENING,SUNDAY,NORMAL,CLEAR,20,8,0,1.0,26.0,30.16,-13.79,FAIR,synthetic
synthetic-007156,Bengaluru,AUTO,9.39,20,EVENING,SUNDAY,LOW,HOT,30,12,0,1.0,139.0,142.68,-2.58,FAIR,synthetic
synthetic-007157,Chennai,BUS,6.84,16,EVENING,SUNDAY,NORMAL,COLD,10,2,0,1.0,39.0,23.68,64.7,OVERCHARGED,synthetic
synthetic-007158,Coimbatore,BUS,14.88,42,NIGHT,WEEKDAY,LOW,COLD,10,2,0,1.0,44.0,39.76,10.66,SLIGHTLY_HIGH,synthetic
synthetic-007159,Madurai,BUS,2.19,5,DAY,WEEKDAY,NORMAL,CLEAR,10,2,0,1.0,15.0,14.38,4.31,FAIR,synthetic
synthetic-007160,Madurai,AUTO,8.3,18,MORNING,WEEKDAY,LOW,CLEAR,30,12,0,1.0,142.0,129.6,9.57,FAIR,synthetic
synthetic-007161,Coimbatore,BUS,10.14,30,MORNING,SATURDAY,LOW,HOT,10,2,0,1.2,36.0,36.34,-0.92,FAIR,synthetic
synthetic-007162,Coimbatore,BIKE_TAXI,5.53,3,MORNING,SUNDAY,LOW,RAIN,20,8,0,1.0,76.0,64.24,18.31,SLIGHTLY_HIGH,synthetic
synthetic-007163,Madurai,TAXI,4.08,13,NIGHT,SUNDAY,LOW,HOT,50,18,0,1.0,127.0,123.44,2.88,FAIR,synthetic
synthetic-007164,Bengaluru,TAXI,2.42,7,MORNING,SUNDAY,NORMAL,CLEAR,50,18,0,1.1,103.0,102.92,0.08,FAIR,synthetic
synthetic-007165,Chennai,BIKE_TAXI,21.93,46,MORNING,SUNDAY,NORMAL,CLEAR,20,8,0,1.1,336.0,214.98,56.29,OVERCHARGED,synthetic
synthetic-007166,Bengaluru,AUTO,13.18,34,MORNING,SATURDAY,NORMAL,RAIN,30,12,0,1.0,190.0,188.16,0.98,FAIR,synthetic
synthetic-007167,Madurai,AUTO,8.86,20,EVENING,WEEKDAY,NORMAL,HOT,30,12,0,1.1,297.0,149.95,98.06,OVERCHARGED,synthetic
synthetic-007168,Madurai,BIKE_TAXI,20.94,58,MORNING,WEEKDAY,NORMAL,RAIN,20,8,0,1.0,166.0,187.52,-11.48,FAIR,synthetic
synthetic-007169,Bengaluru,AUTO,13.87,44,DAY,SATURDAY,HIGH,COLD,30,12,0,1.0,329.0,196.44,67.48,OVERCHARGED,synthetic
synthetic-007170,Coimbatore,BIKE_TAXI,20.86,40,EVENING,WEEKDAY,NORMAL,HOT,20,8,0,1.0,170.0,186.88,-9.03,FAIR,synthetic
synthetic-007171,Bengaluru,TAXI,14.09,30,DAY,SUNDAY,LOW,RAIN,50,18,0,1.5,464.0,455.43,1.88,FAIR,synthetic
synthetic-007172,Chennai,BIKE_TAXI,19.58,49,NIGHT,SUNDAY,HIGH,RAIN,20,8,0,1.0,154.0,176.64,-12.82,FAIR,synthetic
synthetic-007173,Madurai,TAXI,11.54,29,MORNING,WEEKDAY,LOW,CLEAR,50,18,0,1.0,244.0,257.72,-5.32,FAIR,synthetic
synthetic-007174,Madurai,BIKE_TAXI,13.46,24,EVENING,SUNDAY,NORMAL,RAIN,20,8,0,1.2,292.0,153.22,90.58,OVERCHARGED,synthetic
synthetic-007175,Chennai,TAXI,4.81,19,NIGHT,SATURDAY,LOW,COLD,50,18,0,1.0,260.0,136.58,90.36,OVERCHARGED,synthetic
synthetic-007176,Coimbatore,AUTO,19.48,52,DAY,WEEKDAY,NORMAL,CLEAR,30,12,0,1.0,375.0,263.76,42.17,OVERCHARGED,synthetic
synthetic-007177,Madurai,BUS,12.6,39,DAY,SATURDAY,LOW,CLEAR,10,2,0,1.0,35.0,35.2,-0.57,FAIR,synthetic
synthetic-007178,Madurai,BUS,19.73,48,DAY,WEEKDAY,NORMAL,RAIN,10,2,0,1.1,47.0,54.41,-13.61,FAIR,synthetic
