latitude,longitude,timeOfDay,dayOfWeek,policeDistanceKm,hospitalDistanceKm,fireStationDistanceKm,emergencyResponseDistanceKm,incidentCount,crimeReports,touristReports,lightingScore,crowdDensity,transportAvailability,safetyLevel,datasetSource
13.24788,80.25388,MORNING,SUNDAY,2.93,3.74,6.54,3.8,2,0,0,67,LOW,MODERATE,MODERATE,synthetic
12.8559,80.04684,NIGHT,SUNDAY,5.65,4.85,5.36,11.77,2,0,1,58,NORMAL,LOW,MODERATE,synthetic
13.07164,80.16256,EVENING,SUNDAY,2.95,1.65,3.21,3.79,0,0,0,39,NORMAL,HIGH,SAFE,synthetic
12.85194,80.06307,DAY,WEEKDAY,8.16,10.81,12.44,11.41,1,2,0,37,DESERTED,LOW,HIGH_RISK,synthetic
13.04407,80.22146,EVENING,SUNDAY,2.53,4.09,4.8,7.2,4,0,0,58,NORMAL,MODERATE,MODERATE,synthetic
12.90337,80.18683,MORNING,SUNDAY,0.34,0.43,2.63,1.84,1,0,0,86,NORMAL,HIGH,SAFE,synthetic
13.17418,80.26558,EVENING,WEEKDAY,2.1,3.81,6.35,7.32,3,3,0,75,LOW,MODERATE,MODERATE,synthetic
13.28343,80.39525,EVENING,WEEKDAY,6.42,13.93,15.32,18.43,0,0,1,8,DESERTED,LOW,HIGH_RISK,synthetic
13.01862,80.0118,DAY,SATURDAY,0.4,0.7,2.08,2.87,0,0,0,87,NORMAL,HIGH,SAFE,synthetic
12.81027,80.18937,MORNING,SUNDAY,3.98,5.84,3.41,6.08,6,0,0,61,LOW,MODERATE,MODERATE,synthetic
13.15038,80.21985,MORNING,SUNDAY,0.38,2.24,3.0,1.08,0,0,0,70,NORMAL,MODERATE,SAFE,synthetic
13.14402,80.31163,DAY,SUNDAY,1.6,0.46,2.23,3.85,0,0,0,81,NORMAL,HIGH,SAFE,synthetic
12.93417,80.26897,DAY,SUNDAY,2.96,3.0,7.22,6.58,0,1,0,56,NORMAL,MODERATE,SAFE,synthetic
12.96781,80.11684,MORNING,SATURDAY,0.31,0.51,1.23,2.0,0,0,0,99,NORMAL,HIGH,SAFE,synthetic
12.89989,80.12129,DAY,SATURDAY,0.45,2.11,2.79,1.94,0,0,0,71,HIGH,MODERATE,SAFE,synthetic
12.96033,80.10075,MORNING,SATURDAY,5.89,3.81,4.02,8.22,2,0,1,70,LOW,HIGH,MODERATE,synthetic
13.13889,80.18382,EVENING,WEEKDAY,9.87,7.6,9.13,8.35,3,0,0,34,DESERTED,LOW,MODERATE,synthetic
13.29997,80.00318,NIGHT,WEEKDAY,12.17,11.28,11.12,12.06,3,0,4,6,LOW,MODERATE,HIGH_RISK,synthetic
12.8745,80.24917,EVENING,WEEKDAY,12.41,6.37,12.71,15.2,10,5,0,25,DESERTED,LOW,HIGH_RISK,synthetic
12.94877,80.1023,NIGHT,SUNDAY,1.89,3.51,2.98,4.98,0,0,0,66,NORMAL,HIGH,SAFE,synthetic
12.82631,80.1316,DAY,SUNDAY,4.73,2.75,6.54,9.61,2,1,0,68,LOW,MODERATE,MODERATE,synthetic
13.13848,80.34841,MORNING,SUNDAY,2.64,2.11,5.11,4.7,6,0,0,76,LOW,LOW,MODERATE,synthetic
12.87448,80.32928,NIGHT,SATURDAY,5.83,2.86,5.46,7.82,14,0,0,71,NORMAL,HIGH,MODERATE,synthetic
13.14762,80.09554,EVENING,WEEKDAY,5.26,3.12,5.5,3.91,0,0,0,71,NORMAL,HIGH,SAFE,synthetic
12.94814,80.36538,EVENING,SATURDAY,1.36,1.2,0.26,2.63,0,0,0,98,HIGH,MODERATE,SAFE,synthetic
12.81033,80.36879,DAY,SATURDAY,0.46,1.27,2.03,2.69,0,0,0,92,NORMAL,HIGH,SAFE,synthetic
13.05185,80.18075,MORNING,SATURDAY,2.01,5.25,7.16,4.03,1,0,2,49,LOW,LOW,MODERATE,synthetic
12.80863,80.01223,NIGHT,WEEKDAY,13.9,4.39,7.09,15.8,6,1,0,19,DESERTED,LOW,HIGH_RISK,synthetic
13.29349,80.21637,DAY,SUNDAY,4.96,6.46,4.9,10.61,0,1,0,40,NORMAL,HIGH,MODERATE,synthetic
13.0724,80.31557,DAY,SUNDAY,1.42,0.84,0.68,2.21,0,0,0,96,NORMAL,MODERATE,SAFE,synthetic
13.02059,80.01792,NIGHT,SATURDAY,12.93,13.91,10.71,21.58,5,1,2,28,DESERTED,LOW,HIGH_RISK,synthetic
12.93564,80.10096,EVENING,SUNDAY,1.06,1.63,1.63,1.68,0,0,0,78,HIGH,HIGH,SAFE,synthetic
13.24436,80.26559,DAY,SATURDAY,1.25,1.44,1.15,0.78,1,0,0,81,HIGH,MODERATE,SAFE,synthetic
13.21443,80.34447,DAY,SUNDAY,0.82,0.17,2.25,1.98,0,0,0,90,NORMAL,MODERATE,SAFE,synthetic
12.97531,80.18332,DAY,WEEKDAY,5.05,9.48,6.46,11.58,4,0,0,22,DESERTED,LOW,MODERATE,synthetic
13.06339,80.36377,MORNING,SATURDAY,2.8,2.02,3.26,7.47,1,0,0,36,NORMAL,MODERATE,SAFE,synthetic
13.25978,80.22622,EVENING,WEEKDAY,6.16,9.29,10.08,19.08,3,1,0,21,DESERTED,MODERATE,MODERATE,synthetic
12.87996,80.31666,DAY,SUNDAY,1.81,2.9,3.6,4.2,0,1,0,65,LOW,HIGH,SAFE,synthetic
12.95901,80.08225,DAY,WEEKDAY,0.48,2.06,1.78,2.56,0,0,0,83,NORMAL,MODERATE,SAFE,synthetic
13.08528,80.02892,DAY,SUNDAY,1.22,2.04,0.94,0.53,0,0,0,73,HIGH,MODERATE,SAFE,synthetic
13.23688,80.15294,MORNING,SATURDAY,3.28,4.91,4.42,11.38,1,0,0,58,LOW,LOW,MODERATE,synthetic
13.20233,80.29916,NIGHT,SATURDAY,4.78,3.19,4.96,3.64,0,0,0,49,HIGH,LOW,MODERATE,synthetic
13.11159,80.11011,NIGHT,SATURDAY,11.31,7.62,9.85,19.5,7,4,5,17,DESERTED,LOW,HIGH_RISK,synthetic
12.88679,80.12423,DAY,WEEKDAY,0.58,0.97,1.76,2.03,0,0,0,77,HIGH,MODERATE,SAFE,synthetic
13.0656,80.26836,DAY,SUNDAY,1.91,0.15,1.14,3.94,0,0,0,87,HIGH,MODERATE,SAFE,synthetic
13.1298,80.24207,EVENING,SUNDAY,9.02,4.05,13.17,16.38,1,1,1,37,LOW,LOW,MODERATE,synthetic
12.89082,80.0914,DAY,SUNDAY,1.17,0.28,2.96,1.09,0,0,0,83,HIGH,MODERATE,SAFE,synthetic
12.84682,80.36437,NIGHT,WEEKDAY,3.8,3.98,3.13,6.31,2,0,0,52,LOW,MODERATE,MODERATE,synthetic
13.23852,80.13783,NIGHT,WEEKDAY,2.02,2.25,6.89,7.62,0,1,4,78,NORMAL,HIGH,SAFE,synthetic
13.14646,80.13066,EVENING,WEEKDAY,5.77,6.68,4.72,11.1,1,1,0,50,NORMAL,LOW,MODERATE,synthetic
13.12007,80.12448,DAY,SUNDAY,10.92,12.7,13.5,15.5,0,0,3,32,DESERTED,LOW,HIGH_RISK,synthetic
13.25881,80.33064,EVENING,WEEKDAY,0.12,0.26,0.42,1.52,0,0,0,91,HIGH,MODERATE,SAFE,synthetic
13.08606,80.26074,DAY,SATURDAY,1.0,0.93,1.33,1.78,0,0,0,89,HIGH,HIGH,SAFE,synthetic
12.98041,80.38555,EVENING,WEEKDAY,0.29,0.72,2.67,3.07,0,0,0,83,NORMAL,MODERATE,SAFE,synthetic
12.98609,80.09103,EVENING,SUNDAY,11.42,5.68,10.04,14.75,4,0,0,39,LOW,LOW,HIGH_RISK,synthetic
13.21575,80.22262,DAY,SATURDAY,7.67,13.15,6.07,23.54,7,7,0,26,LOW,MODERATE,HIGH_RISK,synthetic
13.01932,80.09067,DAY,SUNDAY,1.98,0.71,1.46,2.5,0,0,0,92,HIGH,HIGH,SAFE,synthetic
12.82137,80.19921,NIGHT,SATURDAY,11.93,12.81,12.87,21.63,1,2,2,19,DESERTED,MODERATE,HIGH_RISK,synthetic
13.13217,80.20709,NIGHT,SUNDAY,8.33,6.03,14.05,22.83,11,0,2,33,DESERTED,LOW,HIGH_RISK,synthetic
12.80679,80.18904,DAY,SUNDAY,4.55,6.08,8.0,9.86,0,3,1,48,HIGH,HIGH,MODERATE,synthetic
12.86783,80.34803,DAY,SATURDAY,3.49,2.21,3.69,5.54,0,0,0,41,NORMAL,MODERATE,SAFE,synthetic
12.9233,80.39805,MORNING,WEEKDAY,4.89,2.72,2.2,3.66,1,1,0,49,NORMAL,LOW,SAFE,synthetic
13.16562,80.36571,DAY,WEEKDAY,9.66,7.26,14.97,23.56,6,3,1,36,DESERTED,LOW,HIGH_RISK,synthetic
13.0003,80.15992,EVENING,WEEKDAY,3.23,1.71,4.89,5.71,0,0,0,41,HIGH,MODERATE,SAFE,synthetic
13.24003,80.25261,DAY,SUNDAY,1.05,1.48,2.7,2.31,0,0,0,93,NORMAL,MODERATE,SAFE,synthetic
13.04417,80.33927,NIGHT,SUNDAY,12.1,7.95,7.18,20.87,7,2,2,16,DESERTED,LOW,HIGH_RISK,synthetic
13.10626,80.14603,MORNING,SATURDAY,4.74,3.6,4.43,5.68,3,5,0,67,LOW,MODERATE,MODERATE,synthetic
12.91104,80.15824,EVENING,SUNDAY,0.49,1.61,2.43,2.02,0,0,0,77,HIGH,HIGH,SAFE,synthetic
13.12567,80.1504,MORNING,SATURDAY,1.84,1.07,2.56,3.88,0,0,0,70,HIGH,HIGH,SAFE,synthetic
12.87636,80.28681,EVENING,WEEKDAY,13.51,7.03,10.69,11.03,5,3,3,11,LOW,LOW,HIGH_RISK,synthetic
12.86756,80.01577,NIGHT,WEEKDAY,4.39,6.48,3.24,3.68,10,0,0,50,NORMAL,MODERATE,MODERATE,synthetic
13.0061,80.34682,DAY,WEEKDAY,0.46,1.51,0.24,2.46,0,0,0,71,HIGH,MODERATE,SAFE,synthetic
13.0685,80.20331,MORNING,SUNDAY,3.77,3.95,3.9,8.41,2,0,0,50,NORMAL,LOW,SAFE,synthetic
13.0235,80.1085,NIGHT,WEEKDAY,10.08,13.08,8.93,20.36,5,5,0,14,DESERTED,MODERATE,HIGH_RISK,synthetic
12.85323,80.17494,DAY,SUNDAY,5.67,6.1,3.9,8.49,1,0,0,68,NORMAL,HIGH,MODERATE,synthetic
12.82268,80.00863,DAY,SATURDAY,4.75,6.54,3.75,7.29,5,0,0,47,HIGH,HIGH,MODERATE,synthetic
13.11375,80.37171,MORNING,SUNDAY,0.91,1.13,1.69,1.79,0,0,0,99,HIGH,HIGH,SAFE,synthetic
13.2301,80.17142,DAY,SUNDAY,1.37,0.97,1.59,1.78,0,0,0,77,NORMAL,HIGH,SAFE,synthetic
13.09119,80.30495,DAY,SATURDAY,0.21,0.9,1.48,3.36,0,0,0,83,NORMAL,MODERATE,SAFE,synthetic
13.18488,80.33279,MORNING,SUNDAY,1.3,1.34,1.87,3.52,0,0,0,76,NORMAL,HIGH,SAFE,synthetic
13.03554,80.29693,EVENING,WEEKDAY,4.8,1.7,7.58,6.28,1,0,0,64,NORMAL,HIGH,SAFE,synthetic
12.93922,80.17109,EVENING,SUNDAY,1.98,0.17,2.63,1.98,0,0,0,91,HIGH,MODERATE,SAFE,synthetic
13.0829,80.19297,NIGHT,SATURDAY,5.06,10.41,8.31,20.18,0,5,0,9,DESERTED,MODERATE,HIGH_RISK,synthetic
13.26071,80.21731,EVENING,SUNDAY,1.97,0.77,0.72,0.74,0,0,0,97,HIGH,MODERATE,SAFE,synthetic
12.85333,80.29161,EVENING,WEEKDAY,4.01,2.27,5.26,4.49,0,0,0,55,LOW,LOW,SAFE,synthetic
13.0855,80.25799,DAY,SUNDAY,1.62,1.68,0.72,2.25,0,0,0,94,NORMAL,MODERATE,SAFE,synthetic
13.0783,80.01809,MORNING,SATURDAY,0.51,1.15,1.43,3.47,1,0,0,72,NORMAL,MODERATE,SAFE,synthetic
12.82357,80.10487,DAY,SATURDAY,5.39,5.69,7.02,10.12,1,3,0,66,HIGH,HIGH,MODERATE,synthetic
12.94148,80.16958,DAY,SATURDAY,0.74,2.25,0.95,3.43,0,0,0,86,NORMAL,MODERATE,SAFE,synthetic
13.03741,80.35699,NIGHT,WEEKDAY,3.38,2.5,2.44,5.23,0,0,0,63,LOW,MODERATE,SAFE,synthetic
13.20004,80.23212,NIGHT,WEEKDAY,4.91,4.14,4.83,11.25,2,1,2,35,NORMAL,LOW,MODERATE,synthetic
12.97208,80.39169,NIGHT,WEEKDAY,3.19,3.26,2.53,3.29,0,0,0,36,NORMAL,LOW,MODERATE,synthetic
13.22645,80.08628,DAY,SUNDAY,1.45,2.41,1.69,1.82,0,0,0,88,NORMAL,HIGH,SAFE,synthetic
13.2044,80.03652,MORNING,SATURDAY,5.41,6.19,3.01,8.38,6,1,0,39,HIGH,HIGH,MODERATE,synthetic
13.19674,80.04064,EVENING,SUNDAY,7.09,13.24,5.68,17.7,0,0,0,11,LOW,MODERATE,MODERATE,synthetic
12.95234,80.04052,EVENING,SATURDAY,4.0,2.92,7.7,8.1,1,0,0,55,HIGH,MODERATE,SAFE,synthetic
13.18553,80.37748,MORNING,WEEKDAY,5.33,2.15,4.56,11.07,1,0,0,64,LOW,LOW,MODERATE,synthetic
13.2008,80.09868,MORNING,WEEKDAY,1.42,1.76,0.2,2.47,0,0,0,92,HIGH,MODERATE,SAFE,synthetic
13.02437,80.27977,DAY,WEEKDAY,6.79,13.09,5.85,12.81,4,2,0,8,LOW,LOW,HIGH_RISK,synthetic
12.99206,80.00093,DAY,SATURDAY,5.83,2.81,7.62,11.83,0,2,0,74,NORMAL,LOW,MODERATE,synthetic
13.18006,80.11962,MORNING,SUNDAY,4.31,3.53,2.71,7.88,1,0,1,56,NORMAL,LOW,SAFE,synthetic
13.0708,80.36938,DAY,WEEKDAY,6.91,7.54,8.27,10.02,1,7,3,15,DESERTED,LOW,HIGH_RISK,synthetic
12.84763,80.08672,EVENING,SUNDAY,5.44,6.0,2.5,8.0,4,2,1,68,HIGH,LOW,MODERATE,synthetic
12.88902,80.09471,NIGHT,SUNDAY,3.96,4.98,3.18,7.67,2,5,0,57,NORMAL,MODERATE,MODERATE,synthetic
13.0441,80.3714,NIGHT,WEEKDAY,4.11,2.98,6.41,11.66,4,1,0,61,HIGH,LOW,MODERATE,synthetic
13.11814,80.02979,DAY,WEEKDAY,0.25,0.44,1.7,3.11,0,0,0,95,NORMAL,HIGH,SAFE,synthetic
12.94138,80.22807,NIGHT,SATURDAY,8.35,4.15,8.87,19.26,1,3,0,24,LOW,MODERATE,HIGH_RISK,synthetic
12.8139,80.38083,DAY,SUNDAY,4.51,5.98,2.3,4.44,1,0,0,56,HIGH,MODERATE,SAFE,synthetic
12.98333,80.08222,NIGHT,SATURDAY,12.48,9.92,10.47,9.64,0,1,5,8,DESERTED,LOW,HIGH_RISK,synthetic
12.84227,80.08385,NIGHT,SATURDAY,5.56,6.67,5.4,8.16,3,0,0,52,LOW,LOW,MODERATE,synthetic
12.8743,80.12675,MORNING,SATURDAY,5.93,2.58,2.29,5.44,0,2,0,50,NORMAL,LOW,MODERATE,synthetic
13.09375,80.2712,EVENING,SUNDAY,9.58,6.37,15.44,16.82,7,2,4,25,DESERTED,LOW,HIGH_RISK,synthetic
13.22725,80.22216,DAY,SATURDAY,5.86,4.65,2.05,3.1,3,0,0,69,NORMAL,LOW,MODERATE,synthetic
13.26432,80.20233,MORNING,WEEKDAY,0.88,1.94,1.81,2.46,0,0,0,93,NORMAL,HIGH,SAFE,synthetic
12.81762,80.10235,MORNING,SUNDAY,3.66,6.25,3.8,4.82,0,0,0,73,NORMAL,LOW,MODERATE,synthetic
12.8387,80.295,DAY,WEEKDAY,1.15,0.1,0.22,1.68,1,0,0,72,HIGH,HIGH,SAFE,synthetic
12.93724,80.28208,DAY,SUNDAY,12.48,12.02,6.01,15.44,1,8,0,37,DESERTED,LOW,HIGH_RISK,synthetic
13.24663,80.28265,MORNING,WEEKDAY,1.4,1.63,0.54,3.88,0,0,0,75,NORMAL,HIGH,SAFE,synthetic
13.24797,80.30261,DAY,SATURDAY,1.0,2.41,1.21,1.64,0,0,0,88,NORMAL,HIGH,SAFE,synthetic
13.01323,80.34774,NIGHT,WEEKDAY,7.92,9.09,14.74,11.0,2,4,7,34,LOW,MODERATE,HIGH_RISK,synthetic
13.27043,80.27805,EVENING,WEEKDAY,11.57,5.88,12.55,23.84,9,4,8,22,DESERTED,LOW,HIGH_RISK,synthetic
12.95302,80.19229,MORNING,SATURDAY,2.39,3.18,4.63,5.63,2,4,0,46,NORMAL,HIGH,MODERATE,synthetic
12.86401,80.25978,NIGHT,SUNDAY,3.61,5.49,2.17,10.98,0,2,2,61,NORMAL,LOW,MODERATE,synthetic
13.05312,80.0636,MORNING,SATURDAY,3.0,6.49,2.08,8.43,3,0,1,35,LOW,HIGH,MODERATE,synthetic
13.02182,80.02135,EVENING,WEEKDAY,1.96,5.45,6.69,4.48,0,4,0,66,HIGH,LOW,MODERATE,synthetic
12.95443,80.29867,NIGHT,WEEKDAY,5.26,1.56,5.3,6.84,0,0,0,58,NORMAL,MODERATE,MODERATE,synthetic
13.09559,80.31164,DAY,SUNDAY,0.28,1.57,0.92,2.13,0,0,0,81,NORMAL,HIGH,SAFE,synthetic
12.95041,80.05353,MORNING,SUNDAY,3.47,4.49,4.74,8.46,2,0,0,62,HIGH,LOW,SAFE,synthetic
13.04102,80.22617,EVENING,SUNDAY,4.77,4.39,6.41,9.91,0,0,1,72,HIGH,MODERATE,MODERATE,synthetic
13.12212,80.04501,MORNING,WEEKDAY,2.97,4.99,4.61,10.37,0,0,0,70,NORMAL,HIGH,SAFE,synthetic
13.08706,80.29347,DAY,SUNDAY,0.64,1.18,2.55,1.82,0,0,0,79,NORMAL,MODERATE,SAFE,synthetic
13.1101,80.37053,DAY,WEEKDAY,1.31,1.4,2.05,0.86,0,0,0,91,HIGH,MODERATE,SAFE,synthetic
12.85821,80.04344,NIGHT,SATURDAY,10.49,7.27,11.15,17.91,0,6,5,35,LOW,LOW,HIGH_RISK,synthetic
13.16933,80.23716,EVENING,WEEKDAY,5.43,5.58,13.37,12.37,2,0,0,21,LOW,LOW,MODERATE,synthetic
13.28328,80.10308,MORNING,WEEKDAY,3.15,4.63,6.95,11.21,1,1,1,67,HIGH,LOW,MODERATE,synthetic
13.02886,80.24481,NIGHT,WEEKDAY,6.0,13.42,7.05,23.4,0,2,0,39,LOW,LOW,MODERATE,synthetic
13.19552,80.36801,DAY,WEEKDAY,5.28,2.36,5.59,7.48,4,1,2,64,HIGH,MODERATE,MODERATE,synthetic
12.9828,80.30982,MORNING,WEEKDAY,0.91,1.63,1.22,3.59,0,0,0,92,HIGH,MODERATE,SAFE,synthetic
12.90266,80.39064,EVENING,SUNDAY,1.66,6.57,2.76,7.1,2,0,0,71,NORMAL,LOW,SAFE,synthetic
13.19664,80.07273,DAY,SUNDAY,13.34,10.61,8.76,14.77,5,2,1,19,LOW,MODERATE,HIGH_RISK,synthetic
13.25177,80.38646,DAY,WEEKDAY,4.7,2.56,7.2,10.81,0,1,0,41,NORMAL,HIGH,MODERATE,synthetic
13.03249,80.32871,NIGHT,SUNDAY,3.69,5.19,2.02,7.87,1,0,0,53,LOW,LOW,SAFE,synthetic
13.15619,80.0548,NIGHT,SUNDAY,4.58,2.65,4.41,10.3,0,1,1,41,HIGH,LOW,MODERATE,synthetic
12.88401,80.29665,DAY,WEEKDAY,4.62,3.18,3.25,7.52,0,1,0,55,NORMAL,LOW,SAFE,synthetic
12.94239,80.22988,NIGHT,WEEKDAY,2.25,1.61,5.64,7.84,3,0,0,61,NORMAL,LOW,MODERATE,synthetic
13.20631,80.0681,MORNING,SUNDAY,0.28,0.57,0.91,1.48,0,0,0,87,HIGH,HIGH,SAFE,synthetic
13.25041,80.34292,EVENING,WEEKDAY,1.96,6.83,6.86,9.47,0,0,0,72,NORMAL,HIGH,SAFE,synthetic
13.16371,80.39572,NIGHT,SATURDAY,13.9,4.64,15.22,20.76,6,3,0,8,LOW,LOW,HIGH_RISK,synthetic
13.17879,80.10217,EVENING,WEEKDAY,0.45,2.38,0.62,2.34,0,0,0,78,NORMAL,MODERATE,SAFE,synthetic
13.2839,80.14749,DAY,WEEKDAY,5.39,6.97,7.84,4.21,1,1,0,63,NORMAL,HIGH,MODERATE,synthetic
13.12703,80.39366,NIGHT,SATURDAY,5.64,6.82,2.22,3.34,3,1,0,51,NORMAL,HIGH,MODERATE,synthetic
13.25535,80.1285,MORNING,SATURDAY,5.41,6.39,3.12,4.52,0,0,0,42,LOW,HIGH,MODERATE,synthetic
12.81167,80.10079,DAY,WEEKDAY,4.0,4.99,4.35,8.06,5,2,0,44,HIGH,LOW,MODERATE,synthetic
13.14484,80.26869,NIGHT,SUNDAY,4.04,5.41,11.3,17.72,23,3,0,19,LOW,LOW,HIGH_RISK,synthetic
12.89473,80.14849,NIGHT,SATURDAY,5.75,3.68,6.33,6.8,1,1,1,65,LOW,MODERATE,MODERATE,synthetic
13.11476,80.15016,DAY,WEEKDAY,1.28,1.73,0.55,2.6,1,0,0,85,NORMAL,MODERATE,SAFE,synthetic
13.12073,80.11673,EVENING,SATURDAY,5.12,2.04,2.7,9.63,0,0,1,71,HIGH,MODERATE,SAFE,synthetic
12.9882,80.02327,MORNING,WEEKDAY,4.36,6.78,6.35,10.03,14,0,1,41,NORMAL,HIGH,HIGH_RISK,synthetic
12.97642,80.10085,MORNING,SUNDAY,3.09,3.76,3.29,3.34,0,0,1,68,HIGH,MODERATE,SAFE,synthetic
13.00321,80.39154,MORNING,WEEKDAY,5.81,3.12,5.93,4.43,2,0,0,64,HIGH,HIGH,MODERATE,synthetic
12.99079,80.05876,DAY,SATURDAY,0.81,0.6,2.08,0.5,1,0,0,90,NORMAL,MODERATE,SAFE,synthetic
12.96991,80.14524,DAY,SUNDAY,0.85,1.28,2.34,2.03,0,0,0,88,NORMAL,HIGH,SAFE,synthetic
12.8424,80.26183,NIGHT,WEEKDAY,4.4,7.91,7.69,15.6,0,0,0,37,DESERTED,MODERATE,MODERATE,synthetic
13.11927,80.03834,EVENING,SUNDAY,3.56,2.73,6.83,11.69,0,0,0,44,LOW,LOW,SAFE,synthetic
13.25144,80.09294,EVENING,SATURDAY,13.17,10.96,9.47,22.53,0,1,0,36,LOW,LOW,HIGH_RISK,synthetic
13.00663,80.01322,DAY,WEEKDAY,0.19,2.04,0.43,1.66,0,0,0,82,NORMAL,MODERATE,SAFE,synthetic
13.02813,80.17277,DAY,SUNDAY,5.99,6.47,6.05,9.66,5,0,0,65,NORMAL,HIGH,MODERATE,synthetic
13.08064,80.18057,DAY,SUNDAY,2.81,4.33,3.24,5.17,0,0,0,40,NORMAL,LOW,SAFE,synthetic
12.97774,80.21829,EVENING,SUNDAY,7.23,4.05,12.42,23.34,9,7,2,21,DESERTED,MODERATE,HIGH_RISK,synthetic
12.97575,80.13353,MORNING,SUNDAY,2.42,3.84,6.94,8.0,1,3,0,65,NORMAL,LOW,MODERATE,synthetic
12.81489,80.19785,EVENING,WEEKDAY,0.6,2.32,2.88,3.09,0,0,0,96,NORMAL,HIGH,SAFE,synthetic
12.95684,80.30589,EVENING,SATURDAY,6.63,7.38,10.45,8.83,0,6,1,11,LOW,LOW,HIGH_RISK,synthetic
13.18119,80.00908,DAY,SUNDAY,1.86,2.2,0.41,2.44,0,0,0,88,HIGH,MODERATE,SAFE,synthetic
13.0834,80.09106,MORNING,SATURDAY,3.67,4.64,3.89,7.74,1,0,0,49,LOW,HIGH,SAFE,synthetic
12.93366,80.01619,DAY,WEEKDAY,1.49,1.61,0.66,0.92,0,0,0,85,NORMAL,MODERATE,SAFE,synthetic
13.27443,80.36909,DAY,WEEKDAY,1.97,0.94,0.61,1.78,0,0,0,99,NORMAL,MODERATE,SAFE,synthetic
12.92528,80.18931,MORNING,SATURDAY,5.04,4.98,7.82,8.69,0,0,0,36,NORMAL,MODERATE,SAFE,synthetic
12.97264,80.0122,MORNING,SATURDAY,0.52,1.59,1.58,2.02,0,0,0,90,NORMAL,MODERATE,SAFE,synthetic
13.13714,80.09036,EVENING,SUNDAY,0.46,1.26,2.19,1.8,0,0,0,72,NORMAL,MODERATE,SAFE,synthetic
13.08597,80.22069,NIGHT,WEEKDAY,11.37,9.33,12.1,23.33,2,5,1,11,LOW,MODERATE,HIGH_RISK,synthetic
12.88543,80.06748,DAY,WEEKDAY,0.11,1.65,0.76,3.56,0,0,0,80,NORMAL,HIGH,SAFE,synthetic
13.28503,80.0518,MORNING,WEEKDAY,4.67,3.99,3.08,4.55,0,2,0,57,HIGH,MODERATE,SAFE,synthetic
12.85605,80.05604,MORNING,WEEKDAY,3.64,5.06,4.08,3.85,0,0,0,67,HIGH,LOW,SAFE,synthetic
13.12246,80.15187,DAY,SATURDAY,5.29,6.23,7.21,5.38,9,0,0,77,NORMAL,MODERATE,HIGH_RISK,synthetic
13.10862,80.15952,NIGHT,SATURDAY,4.53,12.67,13.03,13.82,2,2,0,15,DESERTED,LOW,HIGH_RISK,synthetic
13.17977,80.01415,EVENING,SATURDAY,8.78,12.74,9.3,18.38,4,6,0,34,DESERTED,MODERATE,HIGH_RISK,synthetic
13.28504,80.02656,NIGHT,SUNDAY,4.52,10.45,8.89,18.87,8,4,0,21,DESERTED,MODERATE,HIGH_RISK,synthetic
13.04849,80.08453,MORNING,SUNDAY,5.06,3.14,5.36,7.34,1,1,0,51,NORMAL,HIGH,SAFE,synthetic
12.99364,80.21291,DAY,SATURDAY,10.34,9.49,9.5,20.08,0,9,4,22,DESERTED,LOW,HIGH_RISK,synthetic
13.08902,80.36566,MORNING,SATURDAY,4.94,4.45,6.8,10.07,3,3,0,60,LOW,LOW,MODERATE,synthetic
13.17153,80.20191,DAY,SATURDAY,5.93,5.44,6.57,9.3,0,0,0,51,NORMAL,HIGH,MODERATE,synthetic
13.24661,80.06752,EVENING,SATURDAY,13.16,13.92,5.18,15.7,3,2,6,28,LOW,LOW,HIGH_RISK,synthetic
13.19637,80.37362,MORNING,SUNDAY,5.81,5.31,4.77,3.97,3,0,0,62,HIGH,MODERATE,MODERATE,synthetic
12.89469,80.28544,NIGHT,WEEKDAY,4.6,6.52,11.57,23.08,3,8,0,37,LOW,LOW,HIGH_RISK,synthetic
13.23874,80.06572,DAY,WEEKDAY,4.84,3.14,4.3,11.32,2,0,0,78,LOW,LOW,SAFE,synthetic
12.91838,80.02324,NIGHT,SUNDAY,11.46,9.98,9.97,8.66,15,0,0,38,DESERTED,MODERATE,HIGH_RISK,synthetic
13.01585,80.24137,MORNING,SATURDAY,4.47,4.3,2.65,4.38,3,1,0,79,NORMAL,LOW,MODERATE,synthetic
13.02481,80.29264,DAY,SATURDAY,0.64,2.26,2.01,2.22,0,0,0,98,NORMAL,HIGH,SAFE,synthetic
13.06224,80.24191,DAY,WEEKDAY,4.91,3.35,5.58,4.94,9,3,0,53,NORMAL,MODERATE,HIGH_RISK,synthetic
13.15364,80.0037,MORNING,SUNDAY,0.86,0.17,0.91,3.24,0,0,0,99,NORMAL,MODERATE,SAFE,synthetic
13.15779,80.16358,EVENING,SUNDAY,2.19,5.63,6.31,8.61,0,0,0,42,NORMAL,LOW,SAFE,synthetic
12.84334,80.17486,DAY,SATURDAY,4.46,13.2,12.69,22.13,4,3,0,5,DESERTED,LOW,HIGH_RISK,synthetic
13.17941,80.22779,DAY,WEEKDAY,0.53,1.96,1.62,0.85,0,0,0,80,NORMAL,HIGH,SAFE,synthetic
13.10831,80.38526,EVENING,SUNDAY,0.68,1.63,1.76,2.41,0,0,0,88,NORMAL,MODERATE,SAFE,synthetic
